%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
77.0, -252.81910695461556, -332.7127197580412, -187.13898393278942, -233.23886073660105, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947219083E9, 0.0, 2023-06-28 12:28:14.721
77.0, -194.8880566409789, -267.5748822297901, -72.48487099120393, -115.16273933555931, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947219083E9, 0.0, 2023-06-28 12:28:14.721
78.0, -111.67528262687847, -169.8625160874799, -99.12417837558314, -143.67947649769485, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947225523E9, 0.0, 2023-06-28 12:28:14.722
78.0, -220.58116933656856, -290.6612846562639, -200.58766417345032, -245.28133859392256, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947225523E9, 0.0, 2023-06-28 12:28:14.722
79.0, -249.50181569391862, -302.0418002214283, -99.00824147695675, -141.4018774246797, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947361078E9, 0.0, 2023-06-28 12:28:14.736
79.0, -144.3807077393867, -221.02434748131782, -71.62843390135095, -112.98985746130347, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947361078E9, 0.0, 2023-06-28 12:28:14.736
80.0, -196.45133482245728, -271.93186567816883, -200.39692927571014, -241.91168873384595, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894751826E9, 0.0, 2023-06-28 12:28:14.751
80.0, -275.7708729826845, -337.65312759950757, -154.65795281762257, -199.99862993042916, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894751826E9, 0.0, 2023-06-28 12:28:14.751
81.0, -156.00431680167094, -208.3199073318392, -48.1156828799285, -93.92758738715202, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947525508E9, 0.0, 2023-06-28 12:28:14.752
81.0, -128.05978433275595, -194.2765829982236, -151.3518812567927, -183.79738332238048, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947525508E9, 0.0, 2023-06-28 12:28:14.752
82.0, -254.0644936398603, -310.8156055174768, -183.18964957958087, -229.01277378667146, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894766143E9, 0.0, 2023-06-28 12:28:14.766
82.0, -200.80831827083603, -268.80530931521207, -67.51080405013636, -103.34091557562351, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894766143E9, 0.0, 2023-06-28 12:28:14.766
83.0, -113.31709870742634, -200.84384732041508, -95.99388211267069, -132.82254692632705, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894781806E9, 0.0, 2023-06-28 12:28:14.781
83.0, -229.30635593319312, -308.7324812421575, -210.28896465850994, -247.3719426691532, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894781806E9, 0.0, 2023-06-28 12:28:14.781
84.0, -258.1821234910749, -306.57455896772444, -111.5144669287838, -152.17652919702232, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894782528E9, 0.0, 2023-06-28 12:28:14.782
84.0, -137.6788070187904, -225.22425513155758, -69.37701412802562, -103.08286247868091, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894782528E9, 0.0, 2023-06-28 12:28:14.782
85.0, -193.71372805489227, -251.69152711797506, -192.6665560672991, -230.19832207262516, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947961595E9, 0.0, 2023-06-28 12:28:14.796
85.0, -269.0053939628415, -318.8601303221658, -155.75000360468403, -194.70667149312794, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228947961595E9, 0.0, 2023-06-28 12:28:14.796
86.0, -147.21929180575535, -211.64841829240322, -46.85159669490531, -91.21615991927683, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894812126E9, 0.0, 2023-06-28 12:28:14.812
86.0, -113.13758350955322, -208.82479382585734, -139.87786819273606, -172.58890315517783, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894812126E9, 0.0, 2023-06-28 12:28:14.812
87.0, -248.16293150978163, -313.65418958384544, -189.02389351045713, -230.54987266846, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948126497E9, 0.0, 2023-06-28 12:28:14.812
87.0, -212.54038443183526, -280.15590568073094, -73.8686339748092, -113.37506715673953, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948126497E9, 0.0, 2023-06-28 12:28:14.812
88.0, -133.76313176518306, -197.55647525936365, -96.68950350442901, -126.35252000298351, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894826141E9, 0.0, 2023-06-28 12:28:14.826
88.0, -231.06784881232306, -289.78614806663245, -209.06227747304365, -246.69502077717334, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894826141E9, 0.0, 2023-06-28 12:28:14.826
89.0, -246.99608272360638, -295.5493338983506, -108.4402691652067, -154.61868386808783, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948417957E9, 0.0, 2023-06-28 12:28:14.841
89.0, -137.5703499200754, -198.38299314957112, -59.69815304270014, -92.91407449916005, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948417957E9, 0.0, 2023-06-28 12:28:14.841
90.0, -158.62972657056525, -256.3364828629419, -183.33550567785278, -219.0721197044477, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948425417E9, 0.0, 2023-06-28 12:28:14.842
90.0, -233.25569028640166, -319.327617816627, -148.1654864945449, -191.1313271354884, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948425417E9, 0.0, 2023-06-28 12:28:14.842
91.0, -174.5093417824246, -233.0331662390381, -45.99141970509663, -85.86810298264027, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948561654E9, 0.0, 2023-06-28 12:28:14.856
91.0, -135.70039994223043, -221.589072374627, -141.6431009718217, -177.02816440258175, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948561654E9, 0.0, 2023-06-28 12:28:14.856
92.0, -266.68665599031374, -338.576882888563, -201.87044985825196, -236.9226621929556, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948717728E9, 0.0, 2023-06-28 12:28:14.871
92.0, -224.7212385875173, -265.25240435730666, -74.8335281633772, -112.93375896196812, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948717728E9, 0.0, 2023-06-28 12:28:14.871
93.0, -125.04542496846989, -184.52666381374002, -96.22949580987915, -126.12064620573074, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948725007E9, 0.0, 2023-06-28 12:28:14.872
93.0, -215.18449370050803, -309.94794872775674, -206.57150410255417, -245.09060369618237, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948725007E9, 0.0, 2023-06-28 12:28:14.872
94.0, -245.09247364616022, -315.09405106678605, -114.54378589289263, -150.9610617114231, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948862593E9, 0.0, 2023-06-28 12:28:14.886
94.0, -149.37721408018842, -218.24560181424022, -64.77693718252704, -91.9716197103262, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228948862593E9, 0.0, 2023-06-28 12:28:14.886
95.0, -169.8756057373248, -253.5689568957314, -190.1795225967653, -225.55710622761399, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949018538E9, 0.0, 2023-06-28 12:28:14.901
95.0, -263.1487106322311, -322.753366176039, -155.798622304108, -203.78714858554304, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949018538E9, 0.0, 2023-06-28 12:28:14.901
96.0, -188.20485542016104, -245.4533739918843, -58.4901653570123, -93.95376668684185, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949025912E9, 0.0, 2023-06-28 12:28:14.902
96.0, -143.59906864864752, -202.10793350543827, -150.77967656357214, -183.03818363137543, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949025912E9, 0.0, 2023-06-28 12:28:14.902
97.0, -235.78012275649235, -339.14160778187215, -192.2963059716858, -239.7425467595458, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949162517E9, 0.0, 2023-06-28 12:28:14.916
97.0, -205.16530171921477, -297.0752130802721, -76.63242004206404, -116.27348962239921, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949162517E9, 0.0, 2023-06-28 12:28:14.916
98.0, -136.0781298377551, -194.18308549933136, -92.27642155671492, -125.78031530976295, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949317865E9, 0.0, 2023-06-28 12:28:14.931
98.0, -218.75983805814758, -300.12697144411504, -211.60914934286848, -242.90650212205946, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949317865E9, 0.0, 2023-06-28 12:28:14.931
99.0, -239.8715733080171, -322.7870252756402, -115.29924568394199, -157.84247762989253, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949325309E9, 0.0, 2023-06-28 12:28:14.932
99.0, -133.06751037342474, -195.4284721845761, -56.362162282224745, -93.92010758724064, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949325309E9, 0.0, 2023-06-28 12:28:14.932
100.0, -160.95968424296007, -229.08757178578526, -176.30075386120006, -217.82299311924726, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949475148E9, 0.0, 2023-06-28 12:28:14.947
100.0, -268.3583912705071, -333.0006920546293, -159.63575965864584, -204.81188117340207, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949475148E9, 0.0, 2023-06-28 12:28:14.947
0.0, -178.92429368011653, -250.61443593073636, -52.927064172923565, -91.65185826411471, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949482048E9, 0.0, 2023-06-28 12:28:14.948
1.0, -127.68766428716481, -228.86691768839955, -142.4340898124501, -174.00071538845077, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894961187E9, 0.0, 2023-06-28 12:28:14.961
1.0, -266.77080373931676, -339.65771397575736, -199.34414743818343, -238.5775679233484, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894961187E9, 0.0, 2023-06-28 12:28:14.961
2.0, -222.6960827615112, -307.3674177583307, -86.23087327834219, -121.67203520843759, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949769704E9, 0.0, 2023-06-28 12:28:14.976
2.0, -109.1975989062339, -183.70762572344393, -85.6324892854318, -117.30383206019178, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949769704E9, 0.0, 2023-06-28 12:28:14.976
3.0, -216.22979573812336, -281.4199918657541, -201.43849141336977, -241.2403766917996, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949775846E9, 0.0, 2023-06-28 12:28:14.977
3.0, -261.84535549767315, -320.27755240537226, -119.97225067857653, -158.37915327353403, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228949775846E9, 0.0, 2023-06-28 12:28:14.977
4.0, -163.38500936422497, -218.9898419054225, -60.71353588066995, -92.46341655449942, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894991108E9, 0.0, 2023-06-28 12:28:14.991
4.0, -181.8601151453331, -254.91158097982407, -195.43969188444316, -229.4559519314207, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922894991108E9, 0.0, 2023-06-28 12:28:14.991
5.0, -261.72941859904677, -330.423900985159, -161.97132718097419, -206.4518273039721, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950068643E9, 0.0, 2023-06-28 12:28:15.006
5.0, -173.4528200449422, -258.10171564202756, -54.3968448555097, -88.84693329734728, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950068643E9, 0.0, 2023-06-28 12:28:15.006
6.0, -119.08215448912233, -224.76424743700773, -137.97986896522343, -165.00999589497223, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950075736E9, 0.0, 2023-06-28 12:28:15.007
6.0, -241.24598654173315, -306.8475716644898, -191.50905703101307, -235.5332893594168, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950075736E9, 0.0, 2023-06-28 12:28:15.007
7.0, -226.9184298114851, -280.2419233797118, -80.86785674188286, -113.65368970343843, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895021092E9, 0.0, 2023-06-28 12:28:15.021
7.0, -137.82653306704015, -200.14448602870107, -90.29240463022143, -112.77107331389561, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895021092E9, 0.0, 2023-06-28 12:28:15.021
8.0, -214.81985345482826, -286.1771446093917, -206.22556335665286, -250.03662138758227, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895037557E9, 0.0, 2023-06-28 12:28:15.037
8.0, -255.5286644725129, -316.0701649552211, -126.08324720617384, -159.60584045900032, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895037557E9, 0.0, 2023-06-28 12:28:15.037
9.0, -143.1371910041198, -218.3278796132654, -56.954936425201595, -92.28764125658199, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950382893E9, 0.0, 2023-06-28 12:28:15.038
9.0, -168.94998049829155, -249.4139280449599, -181.69555954728276, -216.08954948978499, -0.01600000075995922, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950382893E9, 0.0, 2023-06-28 12:28:15.038
10.0, -259.87816812098026, -322.1961210826412, -161.95262768119574, -202.2631393535994, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950510652E9, 0.0, 2023-06-28 12:28:15.051
10.0, -191.4604383315891, -234.30847212392837, -51.60313958860934, -84.63954584719613, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950510652E9, 0.0, 2023-06-28 12:28:15.051
11.0, -128.25612908042967, -203.70487078651786, -134.99542880058289, -167.2838550680317, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895066841E9, 0.0, 2023-06-28 12:28:15.066
11.0, -239.80238515883684, -318.0822311313823, -194.8712270911783, -233.97375107789412, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895066841E9, 0.0, 2023-06-28 12:28:15.066
12.0, -232.91348944045603, -295.556813698262, -83.82985750678927, -116.28657927224413, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895067744E9, 0.0, 2023-06-28 12:28:15.067
12.0, -111.8678874745965, -187.82151567470282, -84.36840310040861, -115.91632917663082, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895067744E9, 0.0, 2023-06-28 12:28:15.067
13.0, -205.67205816321075, -284.3595532309264, -198.17729865200818, -232.97519778972492, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950811436E9, 0.0, 2023-06-28 12:28:15.081
13.0, -253.66993419453502, -308.1191376494244, -118.64084629435092, -157.36938028549775, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950811436E9, 0.0, 2023-06-28 12:28:15.081
14.0, -165.64764883741736, -206.7267099507153, -60.578899482265115, -90.53736807731912, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950967784E9, 0.0, 2023-06-28 12:28:15.096
14.0, -181.74043834675103, -239.2227006657049, -182.98582503199577, -216.6019157837145, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950967784E9, 0.0, 2023-06-28 12:28:15.096
15.0, -265.36460135597736, -343.95485902484506, -167.895328710787, -205.54303161473945, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950975745E9, 0.0, 2023-06-28 12:28:15.097
15.0, -188.50591736659408, -257.7202458465472, -63.09959205240011, -97.00739500066265, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228950975745E9, 0.0, 2023-06-28 12:28:15.097
16.0, -130.47762965410948, -209.30724092014134, -134.5092418063432, -166.78270847396925, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951111224E9, 0.0, 2023-06-28 12:28:15.111
16.0, -244.35010350495577, -325.7939048400149, -201.95459760725498, -237.67999193398282, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951111224E9, 0.0, 2023-06-28 12:28:15.111
17.0, -228.60886459145695, -287.33651359565556, -85.3744361884892, -121.91512870555744, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951432264E9, 0.0, 2023-06-28 12:28:15.143
17.0, -127.26131569221616, -187.58964187745005, -81.12590983882546, -108.87035766011104, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951432264E9, 0.0, 2023-06-28 12:28:15.143
18.0, -206.7641089502722, -276.12055362854153, -202.7960750972852, -233.1247937879525, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951439652E9, 0.0, 2023-06-28 12:28:15.143
18.0, -258.3522889390588, -305.807879476808, -121.79358195699751, -161.48701013671234, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951439652E9, 0.0, 2023-06-28 12:28:15.143
19.0, -157.13189663831145, -216.78330093156546, -56.984855624847114, -91.2853480684571, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951447473E9, 0.0, 2023-06-28 12:28:15.144
19.0, -150.9199228119105, -248.69960715342313, -170.4122813809663, -201.4815002628602, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951447473E9, 0.0, 2023-06-28 12:28:15.144
20.0, -263.10570178274065, -349.6582064572722, -172.27849145885557, -212.53664453187957, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951454625E9, 0.0, 2023-06-28 12:28:15.145
20.0, -184.50422441400588, -247.1587683716789, -53.716183063574135, -94.77093482716009, -0.01600000075995922, -0.03200000151991844, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951454625E9, 0.0, 2023-06-28 12:28:15.145
21.0, -127.3211540915072, -194.69545179326087, -125.60827991180122, -150.1962521704845, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895156113E9, 0.0, 2023-06-28 12:28:15.156
21.0, -246.8969753747806, -320.18405490648, -198.34559415001422, -239.67709851032123, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895156113E9, 0.0, 2023-06-28 12:28:15.156
22.0, -227.11664450913668, -296.79472058359534, -82.14316262677312, -125.30347806541249, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895171238E9, 0.0, 2023-06-28 12:28:15.171
22.0, -145.14925718028098, -189.08186195977032, -81.10721033904701, -112.13903022138402, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895171238E9, 0.0, 2023-06-28 12:28:15.171
23.0, -215.97548254113644, -276.62544012255967, -208.7312963269651, -242.48202347708866, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951868143E9, 0.0, 2023-06-28 12:28:15.186
23.0, -251.28761792276055, -318.42256202735007, -126.24032300431281, -164.4303114018403, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951868143E9, 0.0, 2023-06-28 12:28:15.186
24.0, -138.76150805596262, -220.0257941931486, -48.15495182946324, -77.17096563568339, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951875787E9, 0.0, 2023-06-28 12:28:15.187
24.0, -154.1063175741583, -228.87439748831093, -170.10934948455542, -196.02498622750863, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228951875787E9, 0.0, 2023-06-28 12:28:15.187
25.0, -251.03330472577363, -327.9256478147581, -167.7831317121163, -207.83933018753305, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895201142E9, 0.0, 2023-06-28 12:28:15.201
25.0, -186.66962648835033, -253.2323658997193, -59.57660629414022, -90.38403217913583, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895201142E9, 0.0, 2023-06-28 12:28:15.201
26.0, -129.12752577010542, -206.66313165146858, -129.22102326899767, -158.21459767548367, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895216807E9, 0.0, 2023-06-28 12:28:15.216
26.0, -242.79430512338877, -308.5978448437527, -201.45345101319253, -239.19091151608154, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.687922895216807E9, 0.0, 2023-06-28 12:28:15.216
27.0, -248.4864328559488, -299.2443550545722, -90.58785672672093, -121.45512101100758, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952175317E9, 0.0, 2023-06-28 12:28:15.217
27.0, -127.03692169487476, -180.6820466592908, -78.89692946523428, -102.59106563450769, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952175317E9, 0.0, 2023-06-28 12:28:15.217
28.0, -202.69883769843727, -279.34434739034623, -202.93819129560143, -238.75334322126582, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952311544E9, 0.0, 2023-06-28 12:28:15.231
28.0, -249.54108464345336, -335.3343896269798, -132.919784325175, -165.37650609062985, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952311544E9, 0.0, 2023-06-28 12:28:15.231
29.0, -144.0646861931309, -211.11735249869525, -49.52375521324575, -83.40911876177415, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952468657E9, 0.0, 2023-06-28 12:28:15.246
29.0, -133.70890321582556, -227.43453600537032, -168.34785660542548, -203.13079614331946, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952468657E9, 0.0, 2023-06-28 12:28:15.246
30.0, -252.38714850973338, -320.3074716050178, -165.57659073825926, -205.80482461163774, -0.01600000075995922, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6879228952475543E9, 0.0, 2023-06-28 12:28:15.247
